content,score,sentiment_polarity,sentiment_subjective,sentiment_rating,review_without_stopwords,wordCount,wordCount_after_stopwords
"gw males nya :rutenya selalu ga akurat,pas record pakai apk nya langsung sering macet,finish sendiri,… gajelas lah pokok nya , . . .mohon di perbarui lagi yah",1,0.0,0.0,Negative,"gw males nya :rutenya ga akurat,pas record pakai apk nya langsung macet,finish sendiri,… gajelas pokok nya , . . .mohon perbarui yah",27,22
mantap,5,0.0,0.0,Positive,mantap,1,1
the best,5,1.0,0.3,Positive,the best,2,2
aplikasi sialan,1,0.0,0.0,Negative,aplikasi sialan,2,2
anak baik,1,0.0,0.0,Negative,anak,2,1
"hari ini, jumat 18 nov 2022, korup 4 km nih... kok bisa ya...?",1,0.0,0.0,Negative,"ini, jumat 18 nov 2022, korup 4 km nih... ya...?",13,10
belajar sehat,3,0.0,0.0,Neutral,belajar sehat,2,2
data dari app zeep susah konek,5,0.0,0.0,Positive,data app zeep susah konek,6,5
mantap/steady👍for sport,5,0.0,0.0,Positive,mantap/steady👍for sport,2,2
good,5,0.7,0.6000000000000001,Positive,good,1,1
mantap,5,0.0,0.0,Positive,mantap,1,1
"woo ,,ok",2,0.5,0.5,Negative,"woo ,,ok",2,2
ok,4,0.5,0.5,Positive,ok,1,1
tolong connecting dengan aplikasi zepp dan zepp life. terimakasih.,5,0.0,0.0,Positive,tolong connecting aplikasi zepp zepp life. terimakasih.,9,7
amazing app.,5,0.6000000000000001,0.9,Positive,amazing app.,2,2
good bro!,5,0.875,0.6000000000000001,Positive,good bro!,2,2
alhamdulillah aplikasi yang fungsional dan sangat membantu dalam berolahraga khususnya ride run dan walk.. juga memudahkan bersaudara dengan lintas apapun dengan aplikasi ini. joss gandhoss pokoknya,5,0.0,0.0,Positive,alhamdulillah aplikasi fungsional membantu berolahraga ride run walk.. memudahkan bersaudara lintas apapun aplikasi ini. joss gandhoss pokoknya,26,17
"valid gps tracking that i love it for cycling, run, and hiking mostly exercise activity at outdoor",5,0.5,0.55,Positive,"valid gps tracking that i love it for cycling, run, and hiking mostly exercise activity at outdoor",17,17
"strava sebenernya apps bagus, tapi akhir akhir ini di aku sering error, padahal gps dan sinyal bagus. please strava be better",2,0.5,0.5,Negative,"strava sebenernya apps bagus, error, gps sinyal bagus. please strava be better",21,12
aplikasi terbaik untuk pesepeda dan pelari.,5,0.0,0.0,Positive,aplikasi terbaik pesepeda pelari.,6,4
"sekarang apps selalu error di mode run: lokasi, jarak, pace tidak terlihat/tidak terdeteksi. setiap mau disave, data malah hilang.",1,0.0,0.0,Negative,"apps error mode run: lokasi, jarak, pace terlihat/tidak terdeteksi. disave, data hilang.",19,12
sangat membantu saat berolahraga,5,0.0,0.0,Positive,membantu berolahraga,4,2
membantu sekali dalam meningkatkan performance berolahraga ..,5,0.0,0.0,Positive,membantu meningkatkan performance berolahraga ..,7,5
amazing,5,0.6000000000000001,0.9,Positive,amazing,1,1
kenapa sih di my activity semua tercatat tapi tidak terakumulasi di leaderboard padahal mode sudah sesuai club tetapkan,2,0.0,0.0,Negative,sih my activity tercatat terakumulasi leaderboard mode sesuai club tetapkan,18,10
mantap,5,0.0,0.0,Positive,mantap,1,1
salam high value man,5,0.16,0.5399999999999999,Positive,salam high value man,4,4
sangat bermanfaat untuk pencinta olahraga jogging,5,0.0,0.0,Positive,bermanfaat pencinta olahraga jogging,6,4
"good, but... often have problems with inappropriate mileage.. please, fix that problem. thank you",5,0.7,0.6000000000000001,Positive,"good, but... often have problems with inappropriate mileage.. please, fix that problem. thank you",14,14
mantabbbbsss.....,5,0.0,0.0,Positive,mantabbbbsss.....,1,1
"aplikasi eror,tolong d perbaiki dulu,kalo bagus,saya kasih bintang 5",1,0.0,0.0,Negative,"aplikasi eror,tolong d perbaiki dulu,kalo bagus,saya kasih bintang 5",9,9
"recordnya ga akurat, coba lari pake 2 aplikasi. aplikasi lain udah 5k, tapi strava masih kurang dari 5k. dan pace pun ikut error. sngat rugi sih bagi org yg ikut virtual run yg mengharuskan submit.",2,0.0,0.0,Negative,"recordnya ga akurat, coba lari pake 2 aplikasi. aplikasi udah 5k, strava 5k. pace error. sngat rugi sih org yg virtual run yg mengharuskan submit.",35,25
bagus banget,5,0.0,0.0,Positive,bagus banget,2,2
the best 👍👍,5,1.0,0.3,Positive,the best 👍👍,3,3
"amplikasi nya bagus,sanggat membantu saya terutama untuk bersepeda.jd bisa mengukur jarak tempuh dan melihat progres latihan secara berkala",4,0.0,0.0,Positive,"amplikasi nya bagus,sanggat membantu bersepeda.jd mengukur jarak tempuh progres latihan berkala",18,11
good,4,0.7,0.6000000000000001,Positive,good,1,1
akhir-akhir ini sering error dan tidak bisa share ke aplikasi lain. mohon perbaikan kedepannya untuk strava yang lebih baik agar pengguna juga semakin nyaman,2,0.0,0.0,Negative,akhir-akhir error share aplikasi lain. mohon perbaikan kedepannya strava pengguna nyaman,24,11
"akhir akhir ini aplikasi strava di akun saya suka mengalami gangguan gps sering error terus, padahal data seluler dan location selalu saya nyalakan saat berlari. mohon di perbaiki lagi kualitas apk ini min....supaya hasil lari saya ga kacau lagi 😩🏃‍♂️",2,0.0,0.0,Negative,"aplikasi strava akun suka mengalami gangguan gps error terus, data seluler location nyalakan berlari. mohon perbaiki kualitas apk min....supaya hasil lari ga kacau 😩🏃‍♂️",40,24
ke bahasa indonesia dong,1,0.0,0.0,Negative,bahasa indonesia,4,2
bagus,5,0.0,0.0,Positive,bagus,1,1
memuaskan dan bermanfaat,5,0.0,0.0,Positive,memuaskan bermanfaat,3,2
"di smartwatch ngilang, ga bisa instal",3,0.0,0.0,Neutral,"smartwatch ngilang, ga instal",6,4
bagus,5,0.0,0.0,Positive,bagus,1,1
akhir2 ini sering ngawur notifnya... sudah tag di suatu tempat... muncul setelah sign out berada di entah berantah... parahhhhh,1,0.0,0.0,Negative,akhir2 ngawur notifnya... tag tempat... muncul sign out berantah... parahhhhh,19,10
mantapppp...mohon dioptimalkan,5,0.0,0.0,Positive,mantapppp...mohon dioptimalkan,2,2
terima kasih bang fahrisal sudah merekomendasikan.,5,0.0,0.0,Positive,terima kasih bang fahrisal merekomendasikan.,6,5
mantap,5,0.0,0.0,Positive,mantap,1,1
how to remove cadance stat?,2,0.0,0.0,Negative,how to remove cadance stat?,5,5
good app,5,0.7,0.6000000000000001,Positive,good app,2,2
aplikasi ini membuat tidak menyenangkan,1,0.0,0.0,Negative,aplikasi menyenangkan,5,2
kenapa aku tidak bisa share profile? padahal metodenya ada cuma ketika di klik gak terjadi perubahan seperti ketika share aktvitas,3,0.0,0.0,Neutral,share profile? metodenya klik gak perubahan share aktvitas,20,8
nice,5,0.6,1.0,Positive,nice,1,1
i like it ...,5,0.0,0.0,Positive,i like it ...,4,4
good,4,0.7,0.6000000000000001,Positive,good,1,1
mohon diperbaiki kak aplikasinya dari aku make itu strava berjalan dengan normal trus kalau ngesv hasil lari juga cepet tapi akhir² ini kok jadi agak error ya ngesv hasil lari jugak lama kadang malah udh di sv tapi ga ada muncul di aplikasinya,3,0.15,0.6499999999999999,Neutral,mohon diperbaiki kak aplikasinya make strava berjalan normal trus ngesv hasil lari cepet akhir² error ya ngesv hasil lari jugak kadang udh sv ga muncul aplikasinya,43,26
good,5,0.7,0.6000000000000001,Positive,good,1,1
good,5,0.7,0.6000000000000001,Positive,good,1,1
mantab,5,0.0,0.0,Positive,mantab,1,1
👍👍👍❤❤❤,5,0.0,0.0,Positive,👍👍👍❤❤❤,1,1
ni e,5,0.0,0.0,Positive,ni e,2,2
okkkk,5,0.0,0.0,Positive,okkkk,1,1
membantu saya dalam olahraga sepedaan. thanks,5,0.2,0.2,Positive,membantu olahraga sepedaan. thanks,6,4
saya tidak bisa share hasil joging ke wa,2,0.0,0.0,Negative,share hasil joging wa,8,4
ok walau sering ngeleg,5,0.5,0.5,Positive,ok ngeleg,4,2
mantaap,5,0.0,0.0,Positive,mantaap,1,1
heart rate tidak bisa dihubungkan,1,0.0,0.0,Negative,heart rate dihubungkan,5,3
sangat baikk,5,0.0,0.0,Positive,baikk,2,1
good,5,0.7,0.6000000000000001,Positive,good,1,1
harus update mulu 🙏,3,0.0,0.0,Neutral,update mulu 🙏,4,3
mannttapp 🙏🙏🙏,5,0.0,0.0,Positive,mannttapp 🙏🙏🙏,2,2
"gps error, pengukuran jarak lari ngga akurat, pace kurang tepat, aplikasi sampah.",1,0.0,0.0,Negative,"gps error, pengukuran jarak lari ngga akurat, pace tepat, aplikasi sampah.",12,11
ok,5,0.5,0.5,Positive,ok,1,1
bintang 3 dlu...baru mau dicoba,3,0.0,0.0,Neutral,bintang 3 dlu...baru dicoba,5,4
karena crus aki suka,5,0.0,0.0,Positive,crus aki suka,4,3
ok,3,0.5,0.5,Neutral,ok,1,1
good,5,0.7,0.6000000000000001,Positive,good,1,1
ok,5,0.5,0.5,Positive,ok,1,1
nice,5,0.6,1.0,Positive,nice,1,1
alhamdulillah sdh lunas,5,0.0,0.0,Positive,alhamdulillah sdh lunas,3,3
adding hobby friends and encouraging them to practice and measure progress in sports and measure distance traveled.,5,0.0,0.0,Positive,adding hobby friends and encouraging them to practice and measure progress in sports and measure distance traveled.,17,17
"bintang 🌟 karena apknya udah lemot tolol pula, gw dah berlangganan malah di bilang error bangsattt, beliau ini bener bener develop terkontol",1,0.0,0.0,Negative,"bintang 🌟 apknya udah lemot tolol pula, gw dah berlangganan bilang error bangsattt, beliau bener bener develop terkontol",22,18
boom,5,0.0,0.0,Positive,boom,1,1
pay to use app. not recommended. there is many other app is better.,1,0.2916666666666667,0.4583333333333333,Negative,pay to use app. not recommended. there is many other app is better.,13,13
suruh bayar😭..cari yg gratis aja lah.. 😅,1,0.0,0.0,Negative,suruh bayar😭..cari yg gratis aja lah.. 😅,7,7
"why strava always error ,""strava har recovered from problem"" and my activities data error too.",1,0.0,0.0,Negative,"why strava always error ,""strava har recovered from problem"" and my activities data error too.",15,15
josfull,5,0.0,0.0,Positive,josfull,1,1
mantap,5,0.0,0.0,Positive,mantap,1,1
luarbiasa,5,0.0,0.0,Positive,luarbiasa,1,1
"saya seorang lansia pria, dan sering olah raga jalan pagi, saya ingin menghitung berapa jauhkah jarak yang saya tempuh, karena bagi lansia tidak boleh terlalu jauh lintasannya, terima kasih strava",5,0.0,0.0,Positive,"lansia pria, olah raga jalan pagi, menghitung jauhkah jarak tempuh, lansia lintasannya, terima kasih strava",30,15
bolehlah,5,0.0,0.0,Positive,,1,0
bagus ya kayaknya,5,0.0,0.0,Positive,bagus ya kayaknya,3,3
best,5,1.0,0.3,Positive,best,1,1
sangat bagus aplikasi ini,4,0.0,0.0,Positive,bagus aplikasi,4,2
mantap tenan,5,0.0,0.0,Positive,mantap tenan,2,2
oke,4,0.0,0.0,Positive,oke,1,1
nob,1,0.0,0.0,Negative,nob,1,1
sangat bagus untuk aktivitas kegiatan berilah raga.,5,0.0,0.0,Positive,bagus aktivitas kegiatan berilah raga.,7,5
mantap,5,0.0,0.0,Positive,mantap,1,1
kenapa hsl lari tdk terupdate di group challenge,5,0.0,0.0,Positive,hsl lari tdk terupdate group challenge,8,6
keren,5,0.0,0.0,Positive,keren,1,1
aplikasi bagus...,5,0.0,0.0,Positive,aplikasi bagus...,2,2
add trash please!!!,3,0.0,0.0,Neutral,add trash please!!!,3,3
jlek anjay,1,0.0,0.0,Negative,jlek anjay,2,2
lumayan membantu,4,0.0,0.0,Positive,lumayan membantu,2,2
ngalamin juga error'... tuing tuing...,4,0.0,0.0,Positive,ngalamin error'... tuing tuing...,5,4
nice,5,0.6,1.0,Positive,nice,1,1
mantap,4,0.0,0.0,Positive,mantap,1,1
nice app,5,0.6,1.0,Positive,nice app,2,2
tiap pakek kok erorr mulu. selalu cuman separuh rute yg kedetek separuhnya lagi zonk.. padahal internet hidup terus.. gimana tu solusinya?? 🔥🔥😤,1,0.0,0.0,Negative,pakek erorr mulu. cuman separuh rute yg kedetek separuhnya zonk.. internet hidup terus.. gimana tu solusinya?? 🔥🔥😤,22,17
top lah,5,0.5,0.5,Positive,top,2,1
sangat baik 👍👍,5,0.0,0.0,Positive,👍👍,3,1
"jarak dan pace nya sering eror, contoh lari 5kilo tpi hanya tertera 3kilo lebih, dan pace nya juga stuck di 12,sekian walaupun lari sekenceng kencengnya",2,0.0,0.0,Negative,"jarak pace nya eror, contoh lari 5kilo tpi tertera 3kilo lebih, pace nya stuck 12,sekian lari sekenceng kencengnya",25,18
semangat,5,0.0,0.0,Positive,semangat,1,1
amazing,5,0.6000000000000001,0.9,Positive,amazing,1,1
keren,5,0.0,0.0,Positive,keren,1,1
aplikasi yg sangat membantu,5,0.0,0.0,Positive,aplikasi yg membantu,4,3
"sangat membantu aktifitas olahraga kita sampai mana,suka banget kalo lagi sepedaan bareng temen,mantap deh",5,0.0,0.0,Positive,"membantu aktifitas olahraga mana,suka banget kalo sepedaan bareng temen,mantap deh",14,10
pas untuk ngikuti moment moment virtual .kususnya bersepeda,5,0.0,0.0,Positive,pas ngikuti moment moment virtual .kususnya bersepeda,8,7
bagus sekali,5,0.0,0.0,Positive,bagus,2,1
aplikasi apa ni saya sudah lari jauh malah gak ada tampilan jarak,1,0.0,0.0,Negative,aplikasi ni lari gak tampilan jarak,12,6
"please add treadmill in run activity, thank you",5,0.0,0.0,Positive,"please add treadmill in run activity, thank you",8,8
bermanfaat sekali untuk mencatat aktivitas bersepeda saya,5,0.0,0.0,Positive,bermanfaat mencatat aktivitas bersepeda,7,4
kadang kurang akurt,5,0.0,0.0,Positive,kadang akurt,3,2
good job,5,0.7,0.6000000000000001,Positive,good job,2,2
"anti molor"" club",5,0.0,0.0,Positive,"anti molor"" club",3,3
bagus banget app ini bagi pelari,5,0.0,0.0,Positive,bagus banget app pelari,6,4
error kadang error,2,0.0,0.0,Negative,error kadang error,3,3
sangat2 membantu dalam setiap perjalananku,5,0.0,0.0,Positive,sangat2 membantu perjalananku,5,3
aplikasi yang sangat bagus,5,0.0,0.0,Positive,aplikasi bagus,4,2
nice,5,0.6,1.0,Positive,nice,1,1
terbaik,5,0.0,0.0,Positive,terbaik,1,1
buat tracing track gowes mantap,5,0.0,0.0,Positive,tracing track gowes mantap,5,4
omagaaa,5,0.0,0.0,Positive,omagaaa,1,1
sangat membantu utk kegiatan olahraga,5,0.0,0.0,Positive,membantu utk kegiatan olahraga,5,4
sangat bermanfaat,3,0.0,0.0,Neutral,bermanfaat,2,1
👍👍👍,1,0.0,0.0,Negative,👍👍👍,1,1
aplikasinya bagus . menjadi rekam jejak kegiatan bersepeda.,4,0.0,0.0,Positive,aplikasinya bagus . rekam jejak kegiatan bersepeda.,8,7
akurat,5,0.0,0.0,Positive,akurat,1,1
jf2 9/,3,0.0,0.0,Neutral,jf2 9/,2,2
apk taikkkkkk galak gilo,1,0.0,0.0,Negative,apk taikkkkkk galak gilo,4,4
okay,5,0.5,0.5,Positive,okay,1,1
kenapa ya punyaku kalo lari lintasanya berwarna abu-abu kok nggk orange. tolong kasih tau dong gimana solusinya,2,0.0,0.0,Negative,ya punyaku kalo lari lintasanya berwarna abu-abu nggk orange. tolong kasih tau gimana solusinya,17,14
strava sangat akurat dan memotifasi untuk olah raga....,5,0.0,0.0,Positive,strava akurat memotifasi olah raga....,8,5
maaf saya cuma kasih bintang 4 karena tidak ada yg sempurna kecuali allah azza wa jalla,4,0.0,0.0,Positive,maaf kasih bintang 4 yg sempurna kecuali allah azza wa jalla,16,11
oc,5,0.0,0.0,Positive,oc,1,1
"jika ingin menggunakan aplikasi perhatikan signal pada gps hijau terlebih dahulu, aplikasi ini sangat bermanfaat.",5,0.0,0.0,Positive,"aplikasi perhatikan signal gps hijau dahulu, aplikasi bermanfaat.",15,8
"kepada pihak developer saya ingin komplain kenapa saya tidak bisa membagikan atau share hasil lari saya lewat instagram, whatsapp, dll. setiap saya ingin membagikan hasil lari saya selalu error dan alhasil tidak bisa di bagikan. mohon kepada developer supaya cepat di perbaiki.",3,0.0,0.0,Neutral,"developer komplain membagikan share hasil lari instagram, whatsapp, dll. membagikan hasil lari error alhasil bagikan. mohon developer cepat perbaiki.",42,19
terbaik 💪💪,5,0.0,0.0,Positive,terbaik 💪💪,2,2
juaraaaaa,5,0.0,0.0,Positive,juaraaaaa,1,1
"alhamdulillah membantu untuk gowes jauh, jarak dan kecepatan bisa diketahui. terima kasih",5,0.0,0.0,Positive,"alhamdulillah membantu gowes jauh, jarak kecepatan diketahui. terima kasih",12,9
keren...,5,0.0,0.0,Positive,keren...,1,1
jos,5,0.0,0.0,Positive,jos,1,1
"alhamdulillah puas dengan aplikasi ini. selain fungsinya yg sudah sangat mendukung bagi saya... kelebihan lainnya adalah, lebih banyak kawan yg menggunakan dibanding aplikasi lain yg pernah saya pakai sebelumnya.",5,0.0,0.0,Positive,"alhamdulillah puas aplikasi ini. fungsinya yg mendukung saya... kelebihan adalah, kawan yg dibanding aplikasi yg pakai sebelumnya.",29,17
bagus....,5,0.0,0.0,Positive,bagus....,1,1
"suka banget ni, mantap",5,0.0,0.0,Positive,"suka banget ni, mantap",4,4
"bintang 2 dulu. sering eror, uda sepedahan jauh ternyata gak bergerak sama sekali. huuuuh. semoga diperbaiki lagi.",2,0.0,0.0,Negative,"bintang 2 dulu. eror, uda sepedahan gak bergerak sekali. huuuuh. semoga diperbaiki lagi.",17,13
"pencatatan detail dan meyakinkan, namun saya ada masalah ketika hendak share ke aplikasi lain.",3,0.0,0.0,Neutral,"pencatatan detail meyakinkan, share aplikasi lain.",14,6
"aplikasi ga akurat ,tiba tiba eror",1,0.0,0.0,Negative,"aplikasi ga akurat ,tiba eror",6,5
suka eror,1,0.0,0.0,Negative,suka eror,2,2
👍👍👍👍👍👍👍,5,0.0,0.0,Positive,👍👍👍👍👍👍👍,1,1
anak sepeda harus punya,5,0.0,0.0,Positive,anak sepeda,4,2
"the application is very bad, it is not accurate and there are many bugs and the disease is very very bad",1,-0.3799999999999999,0.7166666666666667,Negative,"the application is very bad, it is not accurate and there are many bugs and the disease is very very bad",21,21
the best for sport enthusiasm,5,1.0,0.3,Positive,the best for sport enthusiasm,5,5
sangat bermanfaat.,5,0.0,0.0,Positive,bermanfaat.,2,1
sebelum diupdate bisa sync data ke mi fitness. setelah update tidak bisa,1,0.0,0.0,Negative,diupdate sync data mi fitness. update,12,6
mantab .....,5,0.0,0.0,Positive,mantab .....,2,2
ok,5,0.5,0.5,Positive,ok,1,1
"aplikasinya sangat bermanfaat, semoga aplikasi strava bisa lebih bagus lagi dan tidak error. untuk sementara penilaiannya saya beri bintang tiga dulu.",3,0.0,0.0,Neutral,"aplikasinya bermanfaat, semoga aplikasi strava bagus error. penilaiannya bintang dulu.",21,10
"lari, bersepeda, dan naik gunung.",5,0.0,0.0,Positive,"lari, bersepeda, gunung.",5,3
"sering error yaa, sekarang",4,0.0,0.0,Positive,"error yaa,",4,2
keren,5,0.0,0.0,Positive,keren,1,1
👍,5,0.0,0.0,Positive,👍,1,1
neci,5,0.0,0.0,Positive,neci,1,1
keren. bikin sehat,5,0.0,0.0,Positive,keren. bikin sehat,3,3
"hadehh baru aja kemaren gua kasi b5 ehh sekarang malah banyak bug nya, gua udah lari dg jarak yg biasanya 2km di stravanya masih 1km gmana ga kesel coba mana sering eror lagi buat adminnya tolong perbaiki lah ntar kalo udah gua balikin b5 nya terima kasih!!",2,0.0,0.0,Negative,"hadehh aja kemaren gua kasi b5 ehh bug nya, gua udah lari dg jarak yg 2km stravanya 1km gmana ga kesel coba eror adminnya tolong perbaiki ntar kalo udah gua balikin b5 nya terima kasih!!",47,35
aplikasi yg mudah dan bagus ...,5,0.0,0.0,Positive,aplikasi yg mudah bagus ...,6,5
the best deh pokoknya nih aplikasi,5,1.0,0.3,Positive,the best deh pokoknya nih aplikasi,6,6
"strava bagus untuk olahraga pagi bersama keluarga & untuk tugas sekolah,saya suka aplikasi ini",5,0.0,0.0,Positive,"strava bagus olahraga pagi keluarga & tugas sekolah,saya suka aplikasi",14,10
bagus,5,0.0,0.0,Positive,bagus,1,1
"aplikasinya sangat membantu sekali, trima kasih untuk yang buat aplikasi",5,0.0,0.0,Positive,"aplikasinya membantu sekali, trima kasih aplikasi",10,6
praktis,5,0.0,0.0,Positive,praktis,1,1
mantap,5,0.0,0.0,Positive,mantap,1,1
good application,5,0.7,0.6000000000000001,Positive,good application,2,2
sangat bagus 👍👍👍,4,0.0,0.0,Positive,bagus 👍👍👍,3,2
menyenangkan,4,0.0,0.0,Positive,menyenangkan,1,1
